,0,1
216,525.84,6.29425048828125e-05 5.6743621826171875e-05 5.9664249420166016e-05 7.253885269165039e-05 0.4201435446739197 6.258487701416016e-05 0.00011327862739562988 5.334615707397461e-05 6.276369094848633e-05 0.9917156100273132 6.031990051269531e-05 0.0006898641586303711 0.5714996457099915 0.007713526487350464 6.079673767089844e-05
217,518.06,0.5432189702987671 6.371736526489258e-05 6.151199340820312e-05 6.490945816040039e-05 5.805492401123047e-05 5.6803226470947266e-05 5.9545040130615234e-05 7.098913192749023e-05 5.513429641723633e-05 0.9994913339614868 0.00013616681098937988 6.747245788574219e-05 0.5903063416481018 0.0073441267013549805 6.99758529663086e-05 6.431341171264648e-05 6.097555160522461e-05 5.632638931274414e-05 0.0005090534687042236 6.729364395141602e-05 6.258487701416016e-05 7.593631744384766e-05
218,539.09,0.06902766227722168 6.73532485961914e-05 5.424022674560547e-05 6.115436553955078e-05 5.793571472167969e-05 0.9994342923164368 5.8710575103759766e-05 8.291006088256836e-05 0.0005523860454559326 0.0009093880653381348 0.0001614689826965332 6.014108657836914e-05 7.611513137817383e-05 0.00011321902275085449 0.00011351704597473145 6.395578384399414e-05 6.008148193359375e-05 0.9994408488273621
219,530.60,6.35385513305664e-05 0.00017392635345458984 5.40614128112793e-05 0.9888418912887573 6.55055046081543e-05 0.000270158052444458 0.00029468536376953125 6.771087646484375e-05 0.00011679530143737793
220,499.09,0.037181198596954346 5.561113357543945e-05 0.005054652690887451 7.37905502319336e-05 6.16908073425293e-05 0.00011810660362243652 5.805492401123047e-05 0.005616039037704468 0.16737818717956543 0.0034186244010925293 6.276369094848633e-05
221,533.10,0.967007040977478 6.031990051269531e-05 7.069110870361328e-05 7.641315460205078e-05 0.00043657422065734863 0.000501781702041626 0.00010403990745544434 6.687641143798828e-05 0.0005205273628234863
222,540.15,5.6743621826171875e-05 6.0439109802246094e-05 6.008148193359375e-05 0.008264303207397461 0.02069297432899475 6.681680679321289e-05 7.12275505065918e-05 5.9664249420166016e-05 0.00012114644050598145 0.0001443922519683838 8.213520050048828e-05 6.788969039916992e-05 0.00012025237083435059
223,546.40,6.240606307983398e-05 0.12774628400802612 8.153915405273438e-05 0.00012800097465515137 0.0002270042896270752 0.014307379722595215 0.9695521593093872 6.282329559326172e-05
224,550.16,0.0010681450366973877 0.0007915496826171875 6.872415542602539e-05 5.632638931274414e-05 5.537271499633789e-05 5.608797073364258e-05 6.67572021484375e-05 7.939338684082031e-05 0.018668264150619507 5.733966827392578e-05 0.00040784478187561035 0.20295244455337524 7.051229476928711e-05 6.866455078125e-05 6.324052810668945e-05 6.74128532409668e-05 6.0617923736572266e-05
225,521.98,6.318092346191406e-05 0.9996681213378906 0.021040022373199463 7.325410842895508e-05 0.029222339391708374 6.127357482910156e-05 9.927153587341309e-05
226,518.19,0.9295693635940552 0.8790981769561768 5.459785461425781e-05 0.773979663848877 0.6595703363418579 5.91278076171875e-05 9.331107139587402e-05 0.0021276772022247314 0.013389229774475098 6.252527236938477e-05 0.00013878941535949707 0.0001138150691986084
227,486.24,5.549192428588867e-05 5.424022674560547e-05 6.198883056640625e-05 0.00039908289909362793 7.808208465576172e-05 7.301568984985352e-05 0.013847827911376953 6.079673767089844e-05 5.710124969482422e-05 6.264448165893555e-05 5.650520324707031e-05 0.9986119270324707 0.003146052360534668
228,502.81,0.9991222023963928 6.371736526489258e-05 0.0005140304565429688 0.0015846788883209229 0.1164819598197937 5.53131103515625e-05 8.0108642578125e-05 6.371736526489258e-05 0.0001297295093536377 5.650520324707031e-05 0.00046625733375549316 6.097555160522461e-05 0.4987379312515259 5.823373794555664e-05 6.967782974243164e-05
229,486.98,0.00012215971946716309 5.614757537841797e-05 0.999500036239624 5.459785461425781e-05 0.00011619925498962402 5.8710575103759766e-05 5.435943603515625e-05 0.9181870222091675 5.692243576049805e-05 6.264448165893555e-05 0.00010481476783752441 6.687641143798828e-05 5.918741226196289e-05 6.145238876342773e-05 0.0007795393466949463 5.459785461425781e-05 0.0008023083209991455
230,484.88,5.9545040130615234e-05 0.9989522695541382 5.620718002319336e-05 6.002187728881836e-05 0.00010374188423156738 9.426474571228027e-05 0.00750201940536499 0.00015050172805786133 0.15629565715789795 5.823373794555664e-05 6.115436553955078e-05 0.9974094033241272 8.624792098999023e-05
231,500.16,0.0002827942371368408 0.0014192461967468262 0.001451730728149414 5.716085433959961e-05 0.9994871616363525 6.16312026977539e-05 0.10031020641326904 6.365776062011719e-05 0.9952276945114136 0.10957646369934082 0.0004048645496368408 5.9485435485839844e-05 0.0001919865608215332 0.09312951564788818
232,506.00,7.981061935424805e-05 0.03521883487701416 5.352497100830078e-05 0.0002824366092681885 0.0001226365566253662 0.12799674272537231 7.891654968261719e-05 5.602836608886719e-05 0.01766824722290039 5.990266799926758e-05 0.9929646253585815 0.07597875595092773 6.0498714447021484e-05 6.03795051574707e-05 0.14586296677589417 5.632638931274414e-05 7.176399230957031e-05 7.545948028564453e-05
233,540.90,0.00022801756858825684 0.2691895365715027 5.4836273193359375e-05 0.9940191507339478 5.888938903808594e-05 0.01301664113998413 6.139278411865234e-05 0.999445378780365 5.7578086853027344e-05 7.551908493041992e-05 6.35385513305664e-05 6.80685043334961e-05 5.739927291870117e-05 5.990266799926758e-05 6.979703903198242e-05 0.011453241109848022 5.9664249420166016e-05 7.098913192749023e-05 0.00014707446098327637 0.1387675702571869 5.739927291870117e-05 8.806586265563965e-05
234,545.06,5.888938903808594e-05 6.967782974243164e-05 6.747245788574219e-05 5.823373794555664e-05 6.23464584350586e-05 6.29425048828125e-05 5.9723854064941406e-05 0.0749850869178772 8.07642936706543e-05 0.0005150437355041504 5.823373794555664e-05 6.443262100219727e-05
235,540.90,5.710124969482422e-05 5.316734313964844e-05 6.4849853515625e-05 5.537271499633789e-05 6.35385513305664e-05 7.241964340209961e-05 0.9923722743988037 6.973743438720703e-05 7.039308547973633e-05 6.645917892456055e-05 0.00013342499732971191 0.0023804903030395508 7.11679458618164e-05
236,557.07,0.16264557838439941 6.443262100219727e-05 6.335973739624023e-05 0.8589091897010803 0.6127044558525085 6.22868537902832e-05 0.00011357665061950684 9.325146675109863e-05 5.7578086853027344e-05 6.377696990966797e-05 8.594989776611328e-05 0.00011172890663146973
237,537.03,0.001589059829711914 6.383657455444336e-05 6.008148193359375e-05 5.4895877838134766e-05 0.00032201409339904785 0.007975101470947266 6.473064422607422e-05 0.030548661947250366 6.35385513305664e-05 0.0001716017723083496
238,538.99,5.704164505004883e-05 6.479024887084961e-05 5.549192428588867e-05 6.604194641113281e-05 0.028773188591003418 6.753206253051758e-05 6.0558319091796875e-05 5.91278076171875e-05 6.151199340820312e-05 0.00010195374488830566 7.11679458618164e-05 5.65648078918457e-05 0.0005907714366912842 6.29425048828125e-05
239,511.95,0.009121119976043701 5.9485435485839844e-05 5.3942203521728516e-05 5.507469177246094e-05 0.00012949109077453613 9.253621101379395e-05 7.128715515136719e-05 6.467103958129883e-05 0.02018865942955017 0.0031769275665283203 6.502866744995117e-05 0.0002447366714477539 6.204843521118164e-05 0.02469003200531006 7.37905502319336e-05 0.002464085817337036
240,511.55,7.56978988647461e-05 0.5208584666252136 0.0019112825393676758 5.632638931274414e-05 0.00012227892875671387 0.03349623084068298 0.13898450136184692 6.002187728881836e-05 0.0002650916576385498 5.525350570678711e-05 0.9985371828079224 5.733966827392578e-05 6.16908073425293e-05 0.004698514938354492 6.67572021484375e-05 0.9959467053413391 0.00010165572166442871 6.204843521118164e-05
241,516.93,0.9861446619033813 5.65648078918457e-05 0.08913445472717285 5.9485435485839844e-05 7.367134094238281e-05 5.5849552154541016e-05 5.835294723510742e-05 7.164478302001953e-05 0.00011745095252990723 5.990266799926758e-05 7.265806198120117e-05 0.4752199053764343 0.9213020205497742 6.574392318725586e-05 0.9984731078147888 6.556510925292969e-05 6.878376007080078e-05 0.9993681311607361 0.00025194883346557617 0.06303557753562927 6.99758529663086e-05
242,493.10,5.4895877838134766e-05 8.931756019592285e-05 0.00020256638526916504 0.001447051763534546 0.01752692461013794 7.212162017822266e-05 6.651878356933594e-05 6.908178329467773e-05 5.704164505004883e-05 5.793571472167969e-05 6.812810897827148e-05 0.9994381070137024 0.0001747608184814453
243,513.46,7.62939453125e-05 0.2033129334449768 7.891654968261719e-05 6.133317947387695e-05 8.088350296020508e-05 5.6684017181396484e-05 8.243322372436523e-05 8.463859558105469e-05 7.37309455871582e-05 0.0001436769962310791 6.711483001708984e-05 0.16046595573425293
244,510.76,0.011928200721740723 5.65648078918457e-05 6.967782974243164e-05 6.765127182006836e-05 0.0645287036895752 0.20270401239395142 0.00010791420936584473 6.979703903198242e-05 0.0024057626724243164 0.9923145174980164 0.00010702013969421387 0.9993711113929749 0.00011792778968811035 6.872415542602539e-05 5.59687614440918e-05 0.033886849880218506 5.882978439331055e-05 5.620718002319336e-05
245,518.29,0.010312706232070923 0.0006201863288879395 0.9995588660240173 6.16908073425293e-05 8.64565372467041e-05 6.479024887084961e-05 0.00010904669761657715 6.562471389770508e-05 5.6684017181396484e-05 6.35385513305664e-05 6.449222564697266e-05 5.7756900787353516e-05 0.9996132254600525 0.004844188690185547 0.9940349459648132 0.9977019429206848 0.0032032430171966553 0.998345136642456 6.437301635742188e-05
246,522.22,8.806586265563965e-05 0.04410293698310852 0.9544599056243896 0.1596193015575409 0.9996752738952637 0.008207917213439941 0.9990466237068176 0.013098150491714478 6.35981559753418e-05 0.0001482069492340088 0.0006164908409118652 0.00043973326683044434 0.19214749336242676 7.861852645874023e-05 0.9994753003120422
247,526.48,0.016168028116226196 6.109476089477539e-05 7.218122482299805e-05 6.771087646484375e-05 6.365776062011719e-05 0.005846798419952393 6.490945816040039e-05 0.00019073486328125 0.0049397945404052734 0.0002861320972442627 0.43779098987579346 0.0001608729362487793 8.907914161682129e-05 5.447864532470703e-05 7.87973403930664e-05 0.000930488109588623 5.352497100830078e-05 0.0014090538024902344 0.9497787356376648
248,529.46,0.00038939714431762695 0.19764435291290283 0.9992983341217041 0.11949688196182251 0.00016516447067260742 7.385015487670898e-05 0.0001328885555267334 0.008988648653030396 7.94529914855957e-05 0.013512343168258667 7.456541061401367e-05 0.00013557076454162598 0.00010100007057189941 5.501508712768555e-05 7.086992263793945e-05 7.784366607666016e-05
249,523.86,7.772445678710938e-05 6.80088996887207e-05 5.447864532470703e-05 5.7637691497802734e-05 5.78761100769043e-05 0.9907320141792297 0.006097912788391113 9.563565254211426e-05 0.9996511936187744 5.733966827392578e-05 0.09432542324066162 0.006264209747314453 6.306171417236328e-05 5.7220458984375e-05 6.264448165893555e-05 7.838010787963867e-05 0.0017587542533874512 0.17968466877937317 0.9928777813911438 0.00010797381401062012
250,526.48,0.0017805099487304688 0.9986370205879211 8.26716423034668e-05 9.015202522277832e-05 5.823373794555664e-05 7.784366607666016e-05 5.811452865600586e-05 0.00517311692237854 0.00010117888450622559 5.990266799926758e-05 6.031990051269531e-05
251,525.25,0.03877344727516174 5.513429641723633e-05 5.638599395751953e-05 6.42538070678711e-05 0.00011155009269714355 5.412101745605469e-05 7.987022399902344e-05 7.027387619018555e-05 0.0008883178234100342
252,500.08,7.021427154541016e-05 6.186962127685547e-05 0.028722792863845825 6.0439109802246094e-05 0.01691320538520813 5.310773849487305e-05 7.05718994140625e-05 0.0020317435264587402 7.748603820800781e-05 5.429983139038086e-05 0.9728926420211792 0.0001544356346130371 0.7153497934341431 9.47415828704834e-05 5.46574592590332e-05 0.05558687448501587 5.513429641723633e-05 8.77082347869873e-05
253,495.35,0.3210543394088745 5.924701690673828e-05 0.002673029899597168 0.00010541081428527832 7.086992263793945e-05 7.015466690063477e-05 0.0001150667667388916 6.80685043334961e-05 0.00010243058204650879 0.8897750377655029 6.920099258422852e-05 6.61611557006836e-05 5.918741226196289e-05 8.997321128845215e-05 7.390975952148438e-05 5.424022674560547e-05 6.783008575439453e-05 5.519390106201172e-05 6.586313247680664e-05
254,484.95,0.013706773519515991 6.61611557006836e-05 6.526708602905273e-05 6.121397018432617e-05 0.8509060740470886 6.967782974243164e-05 0.9994664788246155 7.265806198120117e-05 0.00029921531677246094 0.0001067817211151123 7.110834121704102e-05 8.860230445861816e-05 6.0617923736572266e-05 5.626678466796875e-05
255,489.68,5.728006362915039e-05 5.602836608886719e-05 0.9881911277770996 7.128715515136719e-05 6.628036499023438e-05 6.633996963500977e-05 9.903311729431152e-05 7.748603820800781e-05 0.9991968274116516 0.014798998832702637 5.7220458984375e-05 8.577108383178711e-05
256,470.34,0.0001926422119140625 0.9996625185012817 5.424022674560547e-05 6.687641143798828e-05 0.00011464953422546387 0.0001061856746673584 6.0617923736572266e-05 6.669759750366211e-05 0.0001386702060699463 7.075071334838867e-05 0.0014074742794036865 0.9996854066848755 6.335973739624023e-05 0.5705121755599976 6.127357482910156e-05 0.00021156668663024902 5.602836608886719e-05
257,458.50,0.9995200634002686 0.0007117390632629395 7.05718994140625e-05 6.073713302612305e-05 7.039308547973633e-05 0.9967079162597656 6.085634231567383e-05 7.522106170654297e-05 8.657574653625488e-05 0.0018441975116729736 0.006201714277267456 0.1121894121170044 0.03160595893859863 6.866455078125e-05 0.00021699070930480957 0.031880199909210205 5.6684017181396484e-05 0.1008281409740448 5.251169204711914e-05 5.501508712768555e-05 5.638599395751953e-05
258,474.77,0.00010141730308532715 5.358457565307617e-05 6.127357482910156e-05 5.698204040527344e-05 5.6803226470947266e-05 8.83638858795166e-05 6.777048110961914e-05 7.218122482299805e-05 5.340576171875e-05 9.289383888244629e-05 0.11045226454734802 0.00011083483695983887 0.0012159645557403564 0.0001589059829711914 6.973743438720703e-05
259,508.85,0.9733409881591797 5.4001808166503906e-05 0.00033921003341674805 5.984306335449219e-05 6.16312026977539e-05 9.313225746154785e-05 5.6684017181396484e-05 7.921457290649414e-05 8.589029312133789e-05 6.288290023803711e-05 0.0001297295093536377 0.00023990869522094727 7.534027099609375e-05 7.50422477722168e-05 0.999255359172821 0.00011709332466125488 0.07394284009933472
260,496.12,0.00011262297630310059 5.5909156799316406e-05 0.0002288222312927246 9.02712345123291e-05 0.07380697131156921 0.9970802664756775 6.282329559326172e-05 6.175041198730469e-05 0.00017452239990234375 0.00017011165618896484 5.8531761169433594e-05 9.086728096008301e-05 7.349252700805664e-05 6.031990051269531e-05 9.861588478088379e-05 7.653236389160156e-05
261,499.22,0.9996486902236938 0.26729393005371094 5.8591365814208984e-05 6.181001663208008e-05 6.848573684692383e-05 5.97834587097168e-05 0.9845187664031982 0.00039818882942199707 0.999502420425415 6.663799285888672e-05 6.455183029174805e-05 6.198883056640625e-05 8.729100227355957e-05 9.545683860778809e-05 6.341934204101562e-05
262,519.90,0.0002377033233642578 6.42538070678711e-05 5.882978439331055e-05 5.7578086853027344e-05 0.14288759231567383 6.145238876342773e-05 5.441904067993164e-05 6.502866744995117e-05 5.4955482482910156e-05 6.937980651855469e-05 8.663535118103027e-05 5.805492401123047e-05
263,515.29,0.0022309422492980957 6.264448165893555e-05 6.818771362304688e-05 8.058547973632812e-05 5.6862831115722656e-05 5.918741226196289e-05 7.039308547973633e-05 0.0018492937088012695 0.010007500648498535 5.537271499633789e-05 0.0001690983772277832
264,535.82,0.019852042198181152 0.0003522038459777832 7.772445678710938e-05 8.639693260192871e-05 0.00010356307029724121 0.00011709332466125488 7.903575897216797e-05 0.9995854496955872 8.741021156311035e-05 0.0006380975246429443 5.9545040130615234e-05 0.00939399003982544 6.395578384399414e-05 6.407499313354492e-05 0.1028803288936615 6.866455078125e-05 0.007160782814025879 8.20159912109375e-05 0.0003313720226287842 6.979703903198242e-05 5.698204040527344e-05 8.106231689453125e-05 0.0002873539924621582 8.082389831542969e-05
265,542.98,0.050371915102005005 0.0008035600185394287 0.0026900768280029297 6.151199340820312e-05 7.778406143188477e-05 8.124113082885742e-05 0.653016984462738 6.598234176635742e-05 6.93202018737793e-05 0.9985834360122681 0.8524375557899475 0.00010100007057189941 6.181001663208008e-05 5.614757537841797e-05 5.9485435485839844e-05 0.00011023879051208496
266,547.66,6.16908073425293e-05 7.104873657226562e-05 0.05455499887466431 0.00012072920799255371 7.259845733642578e-05 6.151199340820312e-05 6.16908073425293e-05 0.031829237937927246 6.371736526489258e-05 0.00013247132301330566 6.139278411865234e-05 7.110834121704102e-05 9.271502494812012e-05 0.0011962056159973145 0.00013509392738342285 0.0028328299522399902 0.00018978118896484375 7.62939453125e-05
